frame.time,ip.src,tcp.srcport,ip.dst,tcp.dstport,websocket.opcode,websocket.payload_length,websocket.mask,websocket.payload,data.text
Jan 20, 2026 15:48:29.564814000 CST,192.168.4.2,59883,192.168.1.143,1234,1,59,1,1,
Jan 20, 2026 15:48:29.663245000 CST,192.168.1.143,1234,192.168.4.2,59883,1,83,0,1,
Jan 20, 2026 15:48:29.971974000 CST,192.168.1.143,1234,192.168.4.2,59883,1,126,0,1,
Jan 20, 2026 15:48:30.072407000 CST,192.168.1.143,1234,192.168.4.2,59883,1,1,1,106,126,126,0,0,0,1,1,1,
Jan 20, 2026 15:49:17.279535000 CST,192.168.4.2,50094,192.168.1.143,1234,1,59,1,1,
Jan 20, 2026 15:49:17.379023000 CST,192.168.1.143,1234,192.168.4.2,50094,1,83,0,1,
Jan 20, 2026 15:49:17.674458000 CST,192.168.1.143,1234,192.168.4.2,50094,1,126,0,1,
Jan 20, 2026 15:49:17.772095000 CST,192.168.1.143,1234,192.168.4.2,50094,1,1,1,106,126,126,0,0,0,1,1,1,
