tcp.stream,ip.src,tcp.srcport,ip.dst,tcp.dstport,frame.time,tcp.len
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.584835000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.584932000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.584932000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.589857000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.589925000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.595248000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.595248000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.595248000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.595308000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.595353000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.595393000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.684100000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.684273000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.684273000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.684273000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.684273000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.684273000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.684273000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.692966000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.693075000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.693075000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.699542000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.699588000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.699588000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.782679000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.782737000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.782737000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.789840000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.789922000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.789922000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.789922000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.794338000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.794338000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.794393000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.794415000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.799957000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.799957000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.799994000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.800007000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.880531000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.880589000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.886744000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.886771000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.892366000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.892366000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.892366000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.892417000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.892453000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.892474000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.897621000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.897621000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.897675000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.897699000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.903423000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.903498000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.903498000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.903498000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.984884000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.985046000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.985046000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.989802000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.989862000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.989862000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:44.996553000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.996623000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:44.996623000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.001719000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.001767000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.001767000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.001767000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.084419000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.084574000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.084574000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.088730000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.088798000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.088798000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.088798000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.099722000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.099722000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.099779000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.099779000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.099779000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.099779000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.184261000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.184374000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.184374000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.184374000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.190629000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.190688000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.190688000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.202359000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.202408000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.202408000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.202435000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.202435000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.202451000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.202451000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.202451000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.202451000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.283543000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.283658000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.283658000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.288078000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.288170000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.288170000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.288170000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.288170000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.301466000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.301544000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.301544000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.306101000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.306173000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.306173000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.382280000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.382430000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.388055000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.388055000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.388055000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.388055000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.388055000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.388133000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.388184000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.388225000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.388250000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.388601000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.399738000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.399863000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.414910000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.414910000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.414910000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.414994000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.415023000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.415038000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.486403000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.486482000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.486482000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.486482000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.486482000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.486482000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.498066000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.498136000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.498136000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.514222000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.514304000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.514304000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.585369000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.585460000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.585460000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.585460000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.590299000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.590345000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.590345000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.596960000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.597018000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.602181000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.602223000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.611469000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.611518000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.611554000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.618340000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.618383000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.684168000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.684265000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.689605000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.689671000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.690525000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.690525000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.690525000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.690560000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.690573000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.690596000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.698041000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.698074000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.699869000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.699888000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.707796000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.707833000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.707833000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.782004000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.782110000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.782110000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.782110000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.788045000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.788096000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.788096000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.793830000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.793880000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.793880000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.798975000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.799035000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.799035000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.805769000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.805844000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.805844000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.879939000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.880047000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.880047000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.886135000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.886218000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.886218000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.886218000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.886218000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.891568000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.891629000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.891629000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.896848000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.896913000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.896913000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.904237000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.904274000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.904274000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.977550000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.977661000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.977661000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.985499000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.985565000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.985565000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.990531000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.990531000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:45.990531000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.990641000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.990641000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.990641000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.990641000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.990641000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.990641000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:45.990641000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.005345000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.005461000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.005461000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.077518000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.077638000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.077638000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.083010000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.083089000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.083089000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.088126000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.088222000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.088222000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.088222000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.088222000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.094499000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.094565000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.094565000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.102626000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.102682000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.109333000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.109362000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.129524000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.129548000 CST,920
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.175548000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.175616000 CST,460
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.181933000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.181933000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.181933000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.181993000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.182024000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.182038000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.187027000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.187027000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.187074000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.187101000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.187101000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.187119000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.187141000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.192497000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.192497000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.192536000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.201786000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.207022000 CST,0
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.227186000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.227284000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.274554000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.274695000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.274695000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.279523000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.279573000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.279573000 CST,1380
36,192.168.1.143,50339,192.168.4.2,5056,Jan 20, 2026 15:48:46.286115000 CST,0
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.286165000 CST,1380
36,192.168.4.2,5056,192.168.1.143,50339,Jan 20, 2026 15:48:46.286165000 CST,1380
